"_hoodie_commit_time","_hoodie_commit_seqno","_hoodie_record_key","_hoodie_partition_path","_hoodie_file_name","member_id","first_name","middle_name","last_name","contact_title","sex_unscrubbed","home_phone","business_phone","cell_phone","dob","death_date","head_of_household_name","pregnancy_date","first_covered_date","special_needs_unscrubbed","individual_no","language_unscrubbed","risk_unscrubbed","marital_status_unscrubbed","ssn","relationship_unscrubbed","ethnicity_unscrubbed","medicaid_id","medicare_id","source_id","create_timestamp","modify_timestamp","created_by","modified_by","delete_ind","loaded_from_file","medicaid_renewal_date","race_unscrubbed","ethnicity","language","marital_status","race","relationship","sex","special_needs","risk","scrubbed","id","member","exportcategory","deleted_reason","quality_fail_reason","row_hash","extract_timeseries_bucket","availability","_arcadia_source","year_bucket","deleted","lowquality","transitioned"
"20250726044446203","20250726044446203_0_172","availability:beta,source_id:1005,member_id:127249742225","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","127249742225","EDSEL","FRANKY","BOCKER",,"M","(608) 555-7053",,,"1944-01-23 00:00:00.000",,,,,,"2VZ1J28AC81","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00111.csv.gz_2024_11_18_000000_claims1005_planmember_00111.csv.gz.1732128037283",,,,"ENGLISH",,,"SUBSCRIBER","M",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.127249742225","urn:doid:arcadia.io:member!arcgd.1005.127249742225","511",,,"797449595","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_173","availability:beta,source_id:1005,member_id:682034527208","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","682034527208","REINA","JULES","XICOHTENCATL",,"F","(640) 555-1154",,,"1948-06-08 00:00:00.000",,,,,,"4JV1YN4IP16","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00111.csv.gz_2024_11_18_000000_claims1005_planmember_00111.csv.gz.1732128037283",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.682034527208","urn:doid:arcadia.io:member!arcgd.1005.682034527208","511",,,"330669433","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_174","availability:beta,source_id:1005,member_id:860675161160","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","860675161160","EMELY","EDDI","VAIA",,"F","(640) 555-8369",,,"1953-12-23 00:00:00.000",,,,,,"7YW0QF2EF00","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00076.csv.gz_2024_11_18_000000_claims1005_planmember_00076.csv.gz.1732128036265",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.860675161160","urn:doid:arcadia.io:member!arcgd.1005.860675161160","511",,,"-2008098791","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_175","availability:beta,source_id:1005,member_id:996121366912","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","996121366912","BREANA","INDIGO","HORRIGAN",,"F","(640) 555-9637",,,"1949-03-11 00:00:00.000",,,,,,"5NM3A64MS63","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00008.csv.gz_2024_11_18_000000_claims1005_planmember_00008.csv.gz.1732128033791",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.996121366912","urn:doid:arcadia.io:member!arcgd.1005.996121366912","511",,,"1970707535","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_176","availability:beta,source_id:1005,member_id:602328664433","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","602328664433","CLEORA","EDDI","MUCERINO",,"F","(640) 555-5408",,,"1938-07-06 00:00:00.000",,,,,,"4QH3FP1GA84","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00035.csv.gz_2024_11_18_000000_claims1005_planmember_00035.csv.gz.1732128034527",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.602328664433","urn:doid:arcadia.io:member!arcgd.1005.602328664433","511",,,"1544003567","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_177","availability:beta,source_id:1005,member_id:352003723006","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","352003723006","MAYRA","HILARY","RAMDATH",,"F","(640) 555-0334",,,"1942-01-06 00:00:00.000",,,,,,"2QF2JK1TC64","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00105.csv.gz_2024_11_18_000000_claims1005_planmember_00105.csv.gz.1732128037262",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.352003723006","urn:doid:arcadia.io:member!arcgd.1005.352003723006","511",,,"-1439668418","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_178","availability:beta,source_id:1005,member_id:662055421358","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","662055421358","HOLLY","FRANKI","KELSOE",,"F","(640) 555-3802",,,"1952-03-31 00:00:00.000",,,,,,"9A62XK9EZ03","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00065.csv.gz_2024_11_18_000000_claims1005_planmember_00065.csv.gz.1732128035829",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.662055421358","urn:doid:arcadia.io:member!arcgd.1005.662055421358","511",,,"-1323504546","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_179","availability:beta,source_id:1005,member_id:173553325166","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","173553325166","JANICE","FRANNI","FRIEDSON",,"F","(857) 555-2903",,,"1953-08-11 00:00:00.000",,,,,,"2FK8EP7BM26","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00003.csv.gz_2024_11_18_000000_claims1005_planmember_00003.csv.gz.1732128033707",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.173553325166","urn:doid:arcadia.io:member!arcgd.1005.173553325166","511",,,"1773153182","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_180","availability:beta,source_id:1005,member_id:166272103515","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","166272103515","JANICE","FRANNI","TEKIPPE",,"F","(585) 555-1685",,,"1957-01-15 00:00:00.000",,,,,,"4C00NV2TJ85","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00017.csv.gz_2024_11_18_000000_claims1005_planmember_00017.csv.gz.1732128034051",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.166272103515","urn:doid:arcadia.io:member!arcgd.1005.166272103515","511",,,"-240438351","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_181","availability:beta,source_id:1005,member_id:306533104725","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","306533104725","SUSANNA","EDDI","LEIDECKER",,"F","(640) 555-2639",,,"1943-02-07 00:00:00.000",,,,,,"2F08TE0MW25","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00085.csv.gz_2024_11_18_000000_claims1005_planmember_00085.csv.gz.1732128036347",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.306533104725","urn:doid:arcadia.io:member!arcgd.1005.306533104725","511",,,"-57721314","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_182","availability:beta,source_id:1005,member_id:286431127665","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","286431127665","STANTON","HILARY","MOUDY",,"M","(640) 555-5062",,,"1956-12-18 00:00:00.000",,,,,,"0N72DD1LS61","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00013.csv.gz_2024_11_18_000000_claims1005_planmember_00013.csv.gz.1732128034019",,,,"ENGLISH",,,"SUBSCRIBER","M",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.286431127665","urn:doid:arcadia.io:member!arcgd.1005.286431127665","511",,,"952839032","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_183","availability:beta,source_id:1005,member_id:593598026341","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","593598026341","BLAINE","LAYTON","STUDIE",,"M","(640) 555-7001",,,"1953-07-12 00:00:00.000",,,,,,"9DB3KY2TH66","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00081.csv.gz_2024_11_18_000000_claims1005_planmember_00081.csv.gz.1732128036132",,,,"ENGLISH",,,"SUBSCRIBER","M",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.593598026341","urn:doid:arcadia.io:member!arcgd.1005.593598026341","511",,,"554594481","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_184","availability:beta,source_id:1005,member_id:756605345145","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","756605345145","ALIYAH","JULES","DIXEY",,"F","(640) 555-6652",,,"1940-02-01 00:00:00.000",,,,,,"8EP4RS2IZ59","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00106.csv.gz_2024_11_18_000000_claims1005_planmember_00106.csv.gz.1732128037324",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.756605345145","urn:doid:arcadia.io:member!arcgd.1005.756605345145","511",,,"150941176","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_185","availability:beta,source_id:1005,member_id:117549865665","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","117549865665","JEANA","HILARY","MATUSKA",,"F","(640) 555-4455",,,"1941-04-14 00:00:00.000",,,,,,"4F60E24KT01","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00036.csv.gz_2024_11_18_000000_claims1005_planmember_00036.csv.gz.1732128034590",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.117549865665","urn:doid:arcadia.io:member!arcgd.1005.117549865665","511",,,"1635489567","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_186","availability:beta,source_id:1005,member_id:343472692025","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","343472692025","RUTHIE","EDDI","JEZ",,"F","(585) 555-4896",,,"1945-07-26 00:00:00.000",,,,,,"0PM0TO7JS83","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00096.csv.gz_2024_11_18_000000_claims1005_planmember_00096.csv.gz.1732128037002",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.343472692025","urn:doid:arcadia.io:member!arcgd.1005.343472692025","511",,,"-1720903753","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_187","availability:beta,source_id:1005,member_id:244833616941","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","244833616941","LUCILLE","RYLEE","SHEVCHENKO",,"F","(610) 555-7903",,,"1958-07-04 00:00:00.000",,,,,,"0DL1QY4VN78","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00034.csv.gz_2024_11_18_000000_claims1005_planmember_00034.csv.gz.1732128034630",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.244833616941","urn:doid:arcadia.io:member!arcgd.1005.244833616941","511",,,"-310424648","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_188","availability:beta,source_id:1005,member_id:125963348006","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","125963348006","ASHTON","FRANKY","DUBLE",,"F","(640) 555-5065",,,"1959-07-13 00:00:00.000",,,,,,"5HP0FS3VP93","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00042.csv.gz_2024_11_18_000000_claims1005_planmember_00042.csv.gz.1732128035051",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.125963348006","urn:doid:arcadia.io:member!arcgd.1005.125963348006","511",,,"-467411182","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_189","availability:beta,source_id:1005,member_id:875658145253","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","875658145253","NADINE","FRANKY","DEVINCENZI",,"F",,,,"1984-06-12 00:00:00.000",,,,,,"1CI4DU1WD47","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00067.csv.gz_2024_11_18_000000_claims1005_planmember_00067.csv.gz.1732128035744",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.875658145253","urn:doid:arcadia.io:member!arcgd.1005.875658145253","511",,,"1753214724","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_190","availability:beta,source_id:1005,member_id:448402525319","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","448402525319","WARREN","INDIGO","GOBBEL",,"M","(608) 555-8154",,,"1955-03-10 00:00:00.000",,,,,,"7P81EM5IW93","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00067.csv.gz_2024_11_18_000000_claims1005_planmember_00067.csv.gz.1732128035744",,,,"ENGLISH",,,"SUBSCRIBER","M",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.448402525319","urn:doid:arcadia.io:member!arcgd.1005.448402525319","511",,,"341924770","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_191","availability:beta,source_id:1005,member_id:561032196473","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","561032196473","ROCHELLE","LOUIE","MUNSON",,"F","(640) 555-4513",,,"1936-05-07 00:00:00.000",,,,,,"5J57M32GO24","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00062.csv.gz_2024_11_18_000000_claims1005_planmember_00062.csv.gz.1732128035648",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.561032196473","urn:doid:arcadia.io:member!arcgd.1005.561032196473","511",,,"399676001","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_192","availability:beta,source_id:1005,member_id:442520349932","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","442520349932","JULIET","FRANKI","IORIO",,"F","(959) 555-7010",,,"1954-07-28 00:00:00.000",,,,,,"3LM5FK1QN31","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00083.csv.gz_2024_11_18_000000_claims1005_planmember_00083.csv.gz.1732128036371",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.442520349932","urn:doid:arcadia.io:member!arcgd.1005.442520349932","511",,,"973364269","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_193","availability:beta,source_id:1005,member_id:761165551213","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","761165551213","CAROLYN","FRANNI","NEWGARD",,"F","(585) 555-0652",,,"1944-08-03 00:00:00.000",,,,,,"5JO9DM6MZ09","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00076.csv.gz_2024_11_18_000000_claims1005_planmember_00076.csv.gz.1732128036265",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.761165551213","urn:doid:arcadia.io:member!arcgd.1005.761165551213","511",,,"-363657197","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_194","availability:beta,source_id:1005,member_id:423235816917","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","423235816917","DAISY","HILARY","ROELKE",,"F","(640) 555-7378",,,"1945-12-11 00:00:00.000",,,,,,"0QP9A68GY11","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00107.csv.gz_2024_11_18_000000_claims1005_planmember_00107.csv.gz.1732128037345",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.423235816917","urn:doid:arcadia.io:member!arcgd.1005.423235816917","511",,,"616699482","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_195","availability:beta,source_id:1005,member_id:261321921202","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","261321921202","LLOYD","RYLEE","ROVENSTINE",,"M","(857) 555-0641",,,"1952-07-29 00:00:00.000",,,,,,"0P64ED8IT41","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00111.csv.gz_2024_11_18_000000_claims1005_planmember_00111.csv.gz.1732128037283",,,,"ENGLISH",,,"SUBSCRIBER","M",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.261321921202","urn:doid:arcadia.io:member!arcgd.1005.261321921202","511",,,"866257401","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_196","availability:beta,source_id:1005,member_id:837935292272","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","837935292272","KARL","ADRIAN","ROO",,"M","(959) 555-4516",,,"1946-11-12 00:00:00.000",,,,,,"7QY6UL6LO58","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00064.csv.gz_2024_11_18_000000_claims1005_planmember_00064.csv.gz.1732128035671",,,,"ENGLISH",,,"SUBSCRIBER","M",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.837935292272","urn:doid:arcadia.io:member!arcgd.1005.837935292272","511",,,"606947840","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_197","availability:beta,source_id:1005,member_id:848558052585","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","848558052585","GAIL","ADRIAN","PASTORELLI",,"F","(640) 555-5546",,,"1961-01-13 00:00:00.000",,,,,,"8PY2YU7LL65","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00010.csv.gz_2024_11_18_000000_claims1005_planmember_00010.csv.gz.1732128033750",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.848558052585","urn:doid:arcadia.io:member!arcgd.1005.848558052585","511",,,"1792363177","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_198","availability:beta,source_id:1005,member_id:621594134448","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","621594134448","ERIN",,"SCHMIDTBAUER",,"F","(640) 555-4826",,,"1950-04-10 00:00:00.000",,,,,,"5GM0AY2KV85","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00058.csv.gz_2024_11_18_000000_claims1005_planmember_00058.csv.gz.1732128035336",,,,"ENGLISH",,,"SUBSCRIBER","F",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.621594134448","urn:doid:arcadia.io:member!arcgd.1005.621594134448","511",,,"801545678","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_199","availability:beta,source_id:1005,member_id:455625127585","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","455625127585","EMERSON","FRANNI","BUDAI",,"M","(640) 555-2880",,,"1949-08-17 00:00:00.000",,,,,,"9G20CM1MH06","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00085.csv.gz_2024_11_18_000000_claims1005_planmember_00085.csv.gz.1732128036347",,,,"ENGLISH",,,"SUBSCRIBER","M",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.455625127585","urn:doid:arcadia.io:member!arcgd.1005.455625127585","511",,,"-1919451668","1970-01","beta","gdclaims1005","1970","false","false","false"
"20250726044446203","20250726044446203_0_200","availability:beta,source_id:1005,member_id:294682565354","availability=beta/_arcadia_source=gdclaims1005/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","91590b32-9e1a-4b53-9fed-af61f6c2fecf-0_0-378-59553_20250805153948710.parquet","294682565354","STANFORD","HILARY","VAIA",,"M","(585) 555-4607",,,"1950-12-03 00:00:00.000",,,,,,"0ZY9AG2LN97","ENG",,,,"M",,,,"1005","2024-11-18 17:52:53.000","2025-07-25 20:03:13.000","generated_data","generated_data","0","2024_11_18_000000_claims1005_planmember_00109.csv.gz_2024_11_18_000000_claims1005_planmember_00109.csv.gz.1732128037211",,,,"ENGLISH",,,"SUBSCRIBER","M",,,"1","urn:doid:arcadia.io:planmember!arcgd.1005.294682565354","urn:doid:arcadia.io:member!arcgd.1005.294682565354","511",,,"78471477","1970-01","beta","gdclaims1005","1970","false","false","false"
